Cierre,Año,Semestre,Trimestre,Mes_del_Semestre,Activos_MM_Cop,SaldoDeCartera_MM_Cop,CarteraVencida_MM_Cop,CastigosDeCartera_MM_cop,GananciasDelEjericio_MM_cop,Morosidad_Porc,Var_mora_Porc,Ind_Mora+Cast_Porc,Var_Mora(cast)_Porc,RoaEA_Porc,DivisasMdoSpot_Compra_usd,DivisasMdoSpot_Venta_usd,TasaUsura_Porc,Inflacion_Porc,IPVN_total,IPVN_Alred_Bog,IPVN_Bogota,IPVN_Cali,IPVN_Medellin,IPVU_Nom,IPVU_Real,TIB_Porc,CeroCupon_1añoPorc,CeroCupon_5añoPorc,CeroCupon_10añoPorc,BaseMonetaria_MMMCop,DepositosDelPublico_MMMCop,M1_MMMCop,M2_MMMCop,M3_MMMCop,IntervencionCompra_MMUsd,IntervencionVenta_MMUsd,IPC,InflaciónAnual_Porc,InflaciónMensualPorc,InflaciónAñoCorridoPorc,IndProdManufacturera,Ind_Inf_Nucleo15,Var_Nucleo15,Ind_Inf_SinAlim,Var_SinAlim,Ind_Inf_SinAlimRegulados,Var_SinAlimRegulados,Ind_Inf_Alim,Var_Alim,Ind_Inf_AlimRegulados,Var_AlimRegulados,IPP_OfInt_Agricultura,IPP_OfInt_Minas,IPP_OfInt_Manufactura,IPP_OfertaInterna,IPP_ProdNal_Agricultura,IPP_ProdNal_Minas,IPP_ProdNal_Manufactura,IPP_ProduccionNal,ITCR_IPP_NoTrad,ITCR_IPC_NoTrad,ITCR_IPP_ComTotal,ITCR_IPC_ComTol,ITCR_Otros,ITCR_FMI,IngresoRemesas_MMUsd,CuentaCorriente_MMUsd,Exportaciones_MMUsd,ImportacionesMMUsd,CuentaFinancieraMMUsd,IED_PetroleoMMUsd,IED_OtrosMMUsd,IED_AgroMMUsd,IED_MinasMMUsd,IED_ManufacturaMMUsd,IED_ElectricidadMMUsd,IED_ConstruccionMMUsd,IED_ComercioMMUsd,IED_TransporteMMUsd,IED_ServFinancierosMMUsd,IED_TelcosMMUsd,IED_TotalMMUsd,Min_TRM,Max_TRM,Ult_TRM,BF_SPNoFroIngresosMMMCop,BF_SPNoFroGastosMMMCop,BF_SPNoFroInteresesMMMCop,BF_SPNoFroNetoParcialMMMCop,BF_SPNoFroFinanciamientoIntMMMCop,BF_SPNoFroFinanciamientoExtMMMCop,BF_SPNoFroNetoTotalMMMCop,BFGCIngresosMMMCop,BFGCGastosMMMCop,BFGCInteresesMMMCop,BFGCNetoParcialMMMCop,BFGCFinanciamientoIntMMMCop,BFGCFinanciamientoExtMMMCop,IIOC_Total,IIOC_Carreteras,IIOC_Transporte,IIOC_Acueductos,IIOC_Mineria,IIOC_Ingenieria,PIBtrim_AgriculturaPorc,PIBtrim_MinasPorc,PIBtrim_ManufacturaPorc,PIBtrim_ComercioPorc,PIBtrim_ConstruccionPorc,PIBtrim_ServiciosPublicosPorc,PIBtrim_ServiciosFinancierosPorc,PIBtrim_OtrosPorc,PIBtrim_Subtotal_valAgregadoPorc,PIBtrim_NetoImpuestosPorc,PIBtrim_TotalPorc,PIBanual_AgriculturaPorc,PIBanual_MinasPorc,PIBanual_ManufacturaPorc,PIBanual_ComercioPorc,PIBanual_ConstruccionPorc,PIBanual_ServiciosPublicosPorc,PIBanual_ServiciosFinancierosPorc,PIBanual_OtrosPorc,PIBanual_Subtotal_valAgregadoPorc,PIBanual_NetoImpuestosPorc,PIBanual_TotalPorc,Tnal_PoblEdadTrabajoPorc,Tnal_PoblEconActivaPorc,Tnal_OcupadosPorc,Tnal_DesocupadosPorc,Tnal_SubEmpSubPorc,Tnal_SubEmpSubInsufHorasPorc,Tnal_SubEmpSubInsufCompPorc,Tnal_SubEmpSubInsufIngrPorc,Tnal_SubEmpObjPorc,Tnal_SubEmpObjInsufHorasPorc,Tnal_SubEmpObjInsufCompPorc,Tnal_SubEmpObjInsufIngrPorc,13Ciud_PoblEdadTrabajoPorc,13Ciud_PoblEconActivaPorc,13Ciud_OcupadosPorc,13Ciud_DesocupadosPorc,13Ciud_SubEmpSubPorc,13Ciud_SubEmpSubInsufHorasPorc,13Ciud_SubEmpSubInsufCompPorc,13Ciud_SubEmpSubInsufIngrPorc,13Ciud_SubEmpObjPorc,13Ciud_SubEmpObjInsufHorasPorc,13Ciud_SubEmpObjInsufCompPorc,13Ciud_SubEmpObjInsufIngrPorc,PetroleoWTIUltUsd,PetroleoWTIApertUsd,PetroleoWTIMaxUsd,PetroleoWTIMinUsd,PetroleoBrentUltUsd,PetroleoBrentApertUsd,PetroleoBrentMaxUsd,PetroleoBrentMinUsd,CafeBolsaUltUsd,CafeBolsaApertUsd,CafeBolsaMaxUsd,CafeBolsaMinUsd,GasUltUsd,GasApertUsd,GasMaxUsd,GasMinUsd,OroUltUsd,OroApertUsd,OroMaxUsd,OroMinUsd,AzucarUltUsd,AzucarApertUsd,AzucarMaxUsd,AzucarMinUsd,CafePrecioInternoCop
30/11/1996,1996,2,4,5,55193503.26,19485429.62,1253685.5,500692.28,654021.3,6.433963861,2.080769553,8.777979984,1.857789516,1.293378133,,,,21.88,,,,,,373.0322593,95.37496548,26.13137746,,,,5577.327,34793.01635,6938.919,31531.149,37285.09735,,,26.33,21.88,0.8,20.76,115.64,,,,,,,,,,,31.5245818,19.96831103,36.93187412,35.14147219,,,,,89.52,102.66,91.98,104.54,96.07,92.05,,-1197.774587,4030.609234,5228.383821,3158.908124,247.8096323,792.0745772,12.16549251,11.65224586,250.1297607,175.2105661,10.01991325,40.80833749,41.25279666,244.204707,6.630757534,1039.884209,994.02,1006.36,1002.28,8949.1,9246.9,923.7,-297.8,,,,1170.128867,1370.9462,80.46948156,-200.8173323,-16.39152418,217.2088565,,,,,,,4.974421286,23.01198766,11.79029237,14.10185416,2.660556397,39.6719713,26.91330457,48.71112958,19.52632764,3.792592834,18.31489607,8.641956013,27.64564491,16.91987047,15.69574724,4.636301138,30.33957667,25.27930268,42.68351661,20.14247758,9.464118265,19.27102286,,,,,,,,,,,,,,,,,,,,,,,,,23.75,23.2,24.95,22.47,22.77,22.65,23.99,22.11,116.25,117.75,128.25,116,3.497,2.72,4.05,2.53,373,379,379,372.5,10.66,10.33,10.77,10.21,235500
31/12/1996,1996,2,4,6,58121270.11,20911691.4,1187635.72,524364.32,834901.2,5.679290581,-11.72952315,7.986544084,-9.016150656,1.436481341,,,,21.63,,,,,,373.0322593,95.37496548,23.98266414,,,,5567.777,35823.79204,7204.294,31790.973,38324.30204,,,26.52,21.63,0.72,21.63,107.69,,,,,,,,,,,31.45786854,20.0816795,37.09792553,35.2423182,,,,,89.15,101.87,91.62,103.6,96.42,90.9,,-1197.774587,4030.609234,5228.383821,3158.908124,247.8096323,792.0745772,12.16549251,11.65224586,250.1297607,175.2105661,10.01991325,40.80833749,41.25279666,244.204707,6.630757534,1039.884209,995.73,1005.4,1005.33,8949.1,9246.9,923.7,-297.8,,,,807.7978856,1801.894204,247.864496,-994.0963186,928.0346869,66.0616317,,,,,,,4.974421286,23.01198766,11.79029237,14.10185416,2.660556397,39.6719713,26.91330457,48.71112958,19.52632764,3.792592834,18.31489607,8.641956013,27.64564491,16.91987047,15.69574724,4.636301138,30.33957667,25.27930268,42.68351661,20.14247758,9.464118265,19.27102286,,,,,,,,,,,,,,,,,,,,,,,,,25.92,23.9,26.8,23.15,23.81,22.85,24.65,22,116.9,115.4,133.7,109.3,2.757,3.37,4.6,2.613,368.3,371.2,373.5,366,11,10.63,11.02,10.22,225113
31/01/1997,1997,1,1,1,59157111.79,21077016.08,1370132.87,525134.95,99563.3,6.500601721,14.46150938,8.773514348,9.853702115,2.038438567,,,,20.62,,,,,,379.1849039,91.86956239,23.50703488,,,,6627.573,38207.1102,8992.756997,34815.524,41447.2182,,,26.96,20.62,1.65,1.65,99.4,,,,,,,,,,,31.39936614,20.1229044,37.82330804,35.72503442,,,,,90.17,102.88,92.46,104.3,97.4,92.14,,-1205.123138,3480.408423,4685.531561,1811.796868,114.301975,1000.250476,1.240475195,51.19437345,135.7944398,518.5416987,24.56790984,14.5587981,6.97719939,240.1908792,7.184702718,1114.552451,1005.33,1070.97,1070.97,8498.9,8800.3,1179.6,-301.4,,,,697.3578256,1323.970433,100.5433683,-626.6126075,612.1736534,14.43895407,,,,,,,4.443271954,4.417160242,8.491313302,12.06446191,0.796678898,27.84583102,28.97203807,32.34956423,15.69897408,6.886835831,15.07338786,6.392187288,19.36610517,14.08987075,14.02914092,2.533862083,32.43766157,26.41127055,43.61342473,18.99344017,7.003959509,18.0361786,,,,,,,,,,,,,,,,,,,,,,,,,24.15,25.88,26.74,23.63,22.52,24.5,24.91,22,139.4,116.8,147.8,113.6,2.385,2.75,3.84,2.38,344.9,353.7,353.7,344.2,10.45,10.92,11.12,10.1,221500
28/02/1997,1997,1,1,2,59123495.08,21383785.02,1379721.38,546767.42,182197.94,6.452185049,-0.744802924,8.784497359,0.125183723,1.863293736,,,,19.58,,,,,,379.1849039,91.86956239,29.24541556,,,,6044.179,38586.47441,7603.123998,34106.836,41292.0744,,,27.8,19.58,3.11,4.82,107.39,,,,,,,,,,,32.19889892,20.40503731,38.45255551,36.39599653,,,,,91.58,104.04,93.65,105.14,99.23,94.5,,-1205.123138,3480.408423,4685.531561,1811.796868,114.301975,1000.250476,1.240475195,51.19437345,135.7944398,518.5416987,24.56790984,14.5587981,6.97719939,240.1908792,7.184702718,1114.552451,1064,1084.09,1080.51,8498.9,8800.3,1179.6,-301.4,,,,1324.577195,1460.832567,143.3972505,-136.2553714,-911.189187,1047.444558,,,,,,,4.443271954,4.417160242,8.491313302,12.06446191,0.796678898,27.84583102,28.97203807,32.34956423,15.69897408,6.886835831,15.07338786,6.392187288,19.36610517,14.08987075,14.02914092,2.533862083,32.43766157,26.41127055,43.61342473,18.99344017,7.003959509,18.0361786,,,,,,,,,,,,,,,,,,,,,,,,,20.3,24.09,24.43,20.25,18.85,22.45,22.77,18.8,190.4,141.1,192,139.75,1.821,2.295,2.52,1.68,364.7,345.4,359.5,338.5,11.32,10.44,11.5,10.36,269638
31/03/1997,1997,1,1,3,60326823.38,21589134.14,1396348.49,593489.76,250999.66,6.467829978,0.242474901,8.970256445,2.114623953,1.674681234,,,,18.93,,,,,,379.1849039,91.86956239,27.64301748,,,,5933.998,38501.50274,7570.262987,34164.00999,41157.23272,,,28.23,18.93,1.55,6.45,104.98,,,,,,,,,,,34.8787193,19.69519606,39.11530458,37.58597942,,,,,86.86,101.14,88.9,102.23,96.36,92.2,,-1205.123138,3480.408423,4685.531561,1811.796868,114.301975,1000.250476,1.240475195,51.19437345,135.7944398,518.5416987,24.56790984,14.5587981,6.97719939,240.1908792,7.184702718,1114.552451,1054.05,1077.07,1059.88,8498.9,8800.3,1179.6,-301.4,,,,1014.30567,2059.488932,278.0227377,-1045.183262,1037.902912,7.280350584,,,,,,,4.443271954,4.417160242,8.491313302,12.06446191,0.796678898,27.84583102,28.97203807,32.34956423,15.69897408,6.886835831,15.07338786,6.392187288,19.36610517,14.08987075,14.02914092,2.533862083,32.43766157,26.41127055,43.61342473,18.99344017,7.003959509,18.0361786,,,,,,,,,,,,,,,,,,,,,,,,,20.41,20.29,22.65,19.86,19.38,18.95,20.84,18.68,191.15,190.5,227.5,158.65,1.926,1.83,2.04,1.77,351,346,352.4,346,10.79,10.87,11.09,10.68,358867
30/04/1997,1997,1,2,4,61426482.49,21734028.59,1468646.5,683488.47,314417.5,6.75735975,4.476459222,9.600237904,7.023003896,1.54345297,,,,18.52,,,,,,394.0625208,90.74246379,22.1567267,,,,6127.346,38948.09242,7898.136951,34711.66595,41776.27037,,,28.69,18.52,1.62,8.18,116.04,,,,,,,,,,,36.0990588,20.21694871,39.51295402,38.22870465,,,,,85.37,99.75,87.24,100.62,95.08,91.28,,-1335.882282,4197.879855,5533.762137,1453.791174,156.3223671,1033.0501,1.527282732,58.1125636,100.1726454,593.3716784,26.47110004,16.93804512,3.232565749,225.6389051,7.58531389,1189.372467,1051.43,1066.77,1063.11,8762.3,9577.5,1136.6,-815.2,,,,1138.080327,1637.741293,191.9384281,-499.6609655,663.3296945,-163.668729,,,,,,,24.21666829,-14.35221473,14.01037498,20.17935718,14.69606932,26.68926736,24.26144866,34.20274202,20.87693254,16.13792391,20.76802529,10.77218239,8.032140041,12.81758086,14.95865478,5.605613753,32.85007786,25.33917571,42.41666111,19.27728621,6.77555721,18.34738989,,,,,,,,,,,,,,,,,,,,,,,,,20.21,20.41,20.65,18.96,18.52,19.06,19.27,17.54,239.05,189.75,240,172,2.184,1.929,2.21,1.85,340,351.6,351.9,337,11.14,10.79,11.66,10.78,346692
31/05/1997,1997,1,2,5,62270283.34,22207357.31,1473229.54,648594.79,382503.77,6.633970533,-1.825997461,9.283465072,-3.299635236,1.480577133,,,,18.6,,,,,,394.0625208,90.74246379,23.22939696,,,,6348.568,40089.96388,8139.834982,35528.62798,42990.15587,,,29.16,18.6,1.62,9.94,118.42,,,,,,,,,,,36.70153087,19.08712879,40.05334942,38.724867,,,,,85.93,100.38,87.92,101.2,95,91.61,,-1335.882282,4197.879855,5533.762137,1453.791174,156.3223671,1033.0501,1.527282732,58.1125636,100.1726454,593.3716784,26.47110004,16.93804512,3.232565749,225.6389051,7.58531389,1189.372467,1064.01,1080.48,1077.09,8762.3,9577.5,1136.6,-815.2,,,,1179.747167,1747.772532,143.0160152,-568.0253654,583.1116678,-15.08630243,,,,,,,24.21666829,-14.35221473,14.01037498,20.17935718,14.69606932,26.68926736,24.26144866,34.20274202,20.87693254,16.13792391,20.76802529,10.77218239,8.032140041,12.81758086,14.95865478,5.605613753,32.85007786,25.33917571,42.41666111,19.27728621,6.77555721,18.34738989,,,,,,,,,,,,,,,,,,,,,,,,,20.88,20.08,22.4,19.44,19.4,18.42,20.6,17.87,276.4,240,318,236.75,2.239,2.18,2.43,2.155,344.8,342.4,347.6,340.2,11.17,10.8,11.25,10.65,401282
30/06/1997,1997,1,2,6,63634270.03,22852379.81,1415946.25,685450.55,499817.45,6.196055998,-6.601092543,8.92774214,-3.831790484,1.577075893,,,,18.67,,,,,,394.0625208,90.74246379,24.39005607,,,,6307.777,40621.90562,8156.582,35835.226,43525.56262,,,29.51,18.67,1.2,11.26,112.29,,,,,,,,,,,38.92564836,19.22626282,40.29368699,39.53297968,,,,,84.76,100.19,86.62,100.91,94.61,91.14,,-1335.882282,4197.879855,5533.762137,1453.791174,156.3223671,1033.0501,1.527282732,58.1125636,100.1726454,593.3716784,26.47110004,16.93804512,3.232565749,225.6389051,7.58531389,1189.372467,1076.18,1090.58,1089.01,8762.3,9577.5,1136.6,-815.2,,,,1375.63955,1472.305869,136.3722085,-96.66631874,93.14821848,3.51810026,,,,,,,24.21666829,-14.35221473,14.01037498,20.17935718,14.69606932,26.68926736,24.26144866,34.20274202,20.87693254,16.13792391,20.76802529,10.77218239,8.032140041,12.81758086,14.95865478,5.605613753,32.85007786,25.33917571,42.41666111,19.27728621,6.77555721,18.34738989,,,,,,,,,,,,,,,,,,,,,,,,,19.8,20.64,21.17,18.35,18.51,19.31,19.62,17.32,192.4,269,275,182.5,2.139,2.21,2.305,2.055,334.2,344.6,345,336.5,11,11.13,11.58,10.88,410879
31/07/1997,1997,2,3,1,64821015.24,23201373.96,1501365.12,725915.44,508733.8,6.47101815,4.437696361,9.308536888,4.26529733,1.349188628,,,,17.88,,,,,,406.6400568,90.72567063,22.11764578,,,,6784.896,41619.89939,8762.584,37016.093,44776.73639,,,29.76,17.88,0.83,12.19,121.22,,,,,,,,,,,37.58111956,19.25846978,40.62287664,39.37431529,,,,,86.19,101.14,88,101.65,95.43,91.42,,-1523.64355,4158.983481,5682.627032,1877.195829,103.9074229,1454.385759,3.769529896,88.12523996,127.2181826,856.2970433,34.23254532,36.88853066,13.18211073,284.3146149,10.35796118,1558.293182,1089.01,1110.32,1109.65,11004.7,11713,1348.9,-708.3,,,,1499.315302,1888.920891,226.7536735,-389.6055889,399.0687394,-9.46315049,,,,,,,24.07808764,3.073082264,18.09842323,20.44757147,20.86940731,18.88211541,25.79201676,22.83437519,21.23276133,38.54908807,22.79010764,14.49692475,3.088287354,13.23713002,16.79197247,9.787206576,27.56320718,26.40949182,33.37060054,19.40877035,16.63126771,19.3539284,,,,,,,,,,,,,,,,,,,,,,,,,20.14,19.82,20.5,18.88,18.94,18.54,19.09,17.8,184.5,196.5,203,158,2.177,2.13,2.225,2.051,324.1,331.8,331.8,320,11.68,11.21,11.75,10.9,333331
31/08/1997,1997,2,3,2,65970702.79,23624889.2,1567328.88,754174.48,588917.7,6.634227432,2.522157686,9.5225288,2.298878058,1.342027681,,,54.75,17.93,,,,,,406.6400568,90.72567063,22.70853732,,,,6696.262,42582.50192,8444.989956,37632.27596,45695.41788,,,30.1,17.93,1.14,13.48,112.51,,,,,,,,,,,37.46000933,18.97504859,40.87778013,39.50205357,,,,,87.88,102.6,89.62,102.84,96.38,91.96,,-1523.64355,4158.983481,5682.627032,1877.195829,103.9074229,1454.385759,3.769529896,88.12523996,127.2181826,856.2970433,34.23254532,36.88853066,13.18211073,284.3146149,10.35796118,1558.293182,1112.53,1172.28,1172.28,11004.7,11713,1348.9,-708.3,,,,1514.180668,1482.511044,174.0162701,31.66962398,-39.26960905,7.599985065,,,,,,,24.07808764,3.073082264,18.09842323,20.44757147,20.86940731,18.88211541,25.79201676,22.83437519,21.23276133,38.54908807,22.79010764,14.49692475,3.088287354,13.23713002,16.79197247,9.787206576,27.56320718,26.40949182,33.37060054,19.40877035,16.63126771,19.3539284,,,,,,,,,,,,,,,,,,,,,,,,,19.61,20.15,20.94,19.14,18.51,18.76,19.64,18.1,191.5,184.5,209.75,164,2.714,2.18,2.76,2.175,324.5,324.3,328.8,317,11.6,11.67,12,11.32,328113
30/09/1997,1997,2,3,3,68234608.76,24544791.79,1568282.67,794180.11,676209.84,6.38947229,-3.689278735,9.32343581,-2.090757548,1.323520491,,,54.75,18.01,,,,,,406.6400568,90.72567063,22.35308972,,,,6633.166,42830.77591,8250.300606,37880.33161,45806.18952,,,30.48,18.01,1.26,14.91,119.61,,,,,,,,,,,38.15895904,19.19019104,41.32058391,40.01435129,,,,,94.21,110.57,96.17,110.76,102.6,98.69,,-1523.64355,4158.983481,5682.627032,1877.195829,103.9074229,1454.385759,3.769529896,88.12523996,127.2181826,856.2970433,34.23254532,36.88853066,13.18211073,284.3146149,10.35796118,1558.293182,1169.38,1251.88,1246.27,11004.7,11713,1348.9,-708.3,,,,1290.38687,2073.910696,491.2209985,-783.5238254,865.2056694,-81.68184392,,,,,,,24.07808764,3.073082264,18.09842323,20.44757147,20.86940731,18.88211541,25.79201676,22.83437519,21.23276133,38.54908807,22.79010764,14.49692475,3.088287354,13.23713002,16.79197247,9.787206576,27.56320718,26.40949182,33.37060054,19.40877035,16.63126771,19.3539284,,,,,,,,,,,,,,,,,,,,,,,,,21.18,19.6,21.48,19.23,19.9,18.5,20.13,18.15,162.5,192.5,212,160,3.082,2.7,3.48,2.62,334.3,324.9,335,324.9,11.17,11.59,11.72,10.6,329946
31/10/1997,1997,2,4,4,69681348.73,25266787.06,1561626.1,888290.55,744598.41,6.180548782,-3.269808489,9.366887327,0.466046186,1.283657956,,,47.76,17.8,,,,,,426.4745616,92.36338618,25.72911737,,,,6704.261,43960.72818,8387.941,38605.216,46872.25718,,,30.77,17.8,0.96,16.02,127.06,,,,,,,,,,,39.56814838,19.69390779,41.92215614,40.85070085,,,,,95.87,114.14,97.86,114.27,104.08,101.34,,-1709.661749,4234.93674,5944.59849,1444.713166,7.627212493,1692.371049,5.012397657,104.1128728,150.4370228,993.3619517,38.34301357,47.98334135,19.75337018,321.4819274,11.88515167,1699.998262,1242.16,1289.84,1281.2,9844.7,11444.2,866.8,-1599.5,,,,1380.296061,1506.251003,196.5298137,-125.9549421,77.7245841,48.23035799,,,,,,,24.96792994,14.95429629,21.64014208,20.84051989,31.02093376,18.66957644,15.27572021,34.76027375,22.76283428,39.2578471,24.08706625,19.31129568,1.956604506,15.80182298,18.55318357,16.81628023,22.54573783,23.18397362,30.92211345,20.28198966,25.08617267,20.84780302,,,,,,,,,,,,,,,,,,,,,,,,,21.08,21.16,23.15,20.15,20.02,19.82,21.75,19.3,148.65,162.5,171.5,146.1,3.552,3.08,3.85,2.84,311.3,336,338,310.1,12.39,11.6,12.44,11.59,326016
30/11/1997,1997,2,4,5,71849662.59,25912839.92,1612597.05,925706.17,740736.48,6.223158307,0.689413284,9.457677817,0.969270656,1.125201748,,,46.99,17.81,,,,,,426.4745616,92.36338618,22.61366724,,,,6732.434,44631.10045,8597.939998,39547.196,47820.32045,,,31.02,17.81,0.81,16.96,127.65,,,,,,,,,,,39.20687042,20.55576586,42.54849043,41.21240186,,,,,97.27,115.99,99.37,116.17,104.97,102.35,,-1709.661749,4234.93674,5944.59849,1444.713166,7.627212493,1692.371049,5.012397657,104.1128728,150.4370228,993.3619517,38.34301357,47.98334135,19.75337018,321.4819274,11.88515167,1699.998262,1281.18,1305.66,1305.66,9844.7,11444.2,866.8,-1599.5,,,,1100.495498,1675.670309,92.08677172,-575.1748108,539.2953381,35.8794727,,,,,,,24.96792994,14.95429629,21.64014208,20.84051989,31.02093376,18.66957644,15.27572021,34.76027375,22.76283428,39.2578471,24.08706625,19.31129568,1.956604506,15.80182298,18.55318357,16.81628023,22.54573783,23.18397362,30.92211345,20.28198966,25.08617267,20.84780302,,,,,,,,,,,,,,,,,,,,,,,,,19.15,21.3,21.55,18.96,18.94,20.45,20.45,18.36,161,147.5,167.5,142.5,2.578,3.57,3.605,2.5,296.9,312.5,312.5,295.1,12.24,12.32,12.44,11.95,311050
31/12/1997,1997,2,4,6,74122058.57,26517463.54,1433246.89,991092.18,760108.26,5.404916982,-13.14832895,8.81303655,-6.816062881,1.025481853,,,47.205,17.68,,,,,,426.4745616,92.36338618,31.69230151,,,,7166.633,46588.31181,9184.106,40928.453,49854.27181,,,31.21,17.68,0.61,17.68,120.05,,,,,,,,,,,38.7809319,21.18831042,42.96798875,41.40468158,,,,,95.86,114.56,97.66,114.43,102.62,100.2,,-1709.661749,4234.93674,5944.59849,1444.713166,7.627212493,1692.371049,5.012397657,104.1128728,150.4370228,993.3619517,38.34301357,47.98334135,19.75337018,321.4819274,11.88515167,1699.998262,1281.6,1307.54,1293.58,9844.7,11444.2,866.8,-1599.5,,,,1623.143196,2196.236432,310.602464,-573.0932357,383.7773431,189.3158926,,,,,,,24.96792994,14.95429629,21.64014208,20.84051989,31.02093376,18.66957644,15.27572021,34.76027375,22.76283428,39.2578471,24.08706625,19.31129568,1.956604506,15.80182298,18.55318357,16.81628023,22.54573783,23.18397362,30.92211345,20.28198966,25.08617267,20.84780302,,,,,,,,,,,,,,,,,,,,,,,,,17.64,19.07,19.07,17.5,16.52,18.44,18.48,16.5,162.45,162,193.25,154,2.264,2.66,2.812,2.14,289.2,296.1,297.7,281.5,12.22,12.27,12.55,11.86,334839
31/01/1998,1998,1,1,1,74777903.13,26648577.03,1598507.8,996024.32,42853.08,5.998473383,10.98178571,9.385312116,6.493511776,0.689857375,,,47.61,17.84,,,,,,442.0148643,90.35494319,24.23064506,,,,8287.062,48425.87249,10948.00997,43794.55797,52528.17945,,,31.77,17.84,1.79,1.79,106.31,,,,,,,,,,,39.80318433,21.1895987,43.92788246,42.35397867,,,,,95.02,114.39,96.48,114.08,100.1,100.22,,-1711.951825,3627.216587,5339.168412,1014.207566,50.87937465,614.3627386,2.726537777,-2.388583166,123.9715024,18.38397264,-16.73555132,32.42543001,240.1126669,191.5245974,24.34216585,665.2421132,1293.58,1342,1342,10230.57411,10997.67667,1915.8,-767.102561,456.7427797,310.3597813,393.4,1001.223126,1487.578044,341.9279799,-486.3549179,599.6228288,-113.267911,,,,,,,29.61501865,11.63295038,28.94522003,26.02846085,26.49636684,16.72964838,14.95870086,31.37172847,24.47096176,23.30402285,24.33181455,25.78772307,3.679103533,20.69299622,21.89774302,23.31322718,19.98557319,19.7474529,30.75906973,22.37838534,29.31771029,23.05025456,,,,,,,,,,,,,,,,,,,,,,,,,17.21,17.68,18.06,15.7,15.96,16.8,16.8,14.7,174.7,161.9,183.5,156,2.257,2.2,2.28,1.96,302.9,305.8,306.6,300.6,11.23,12.13,12.22,10.89,347661
28/02/1998,1998,1,1,2,75492863.73,26886718.59,1670759.87,1014901.24,35629.52,6.214071324,3.594213529,9.625466644,2.558833688,0.283509597,,,47.535,18.03,,,,,,442.0148643,90.35494319,41.41938231,,,,7409.73,48645.3334,9321.836,42725.077,52068.4934,,,32.81,18.03,3.28,5.13,116.98,,,,,,,,,,,42.94897119,21.39057008,45.15578898,44.10332075,,,,,92.73,113.3,94.16,113.01,100.09,101.06,,-1711.951825,3627.216587,5339.168412,1014.207566,50.87937465,614.3627386,2.726537777,-2.388583166,123.9715024,18.38397264,-16.73555132,32.42543001,240.1126669,191.5245974,24.34216585,665.2421132,1334.72,1350.97,1343.85,10230.57411,10997.67667,1915.8,-767.102561,456.7427797,310.3597813,393.4,1643.063465,2481.728245,987.9650893,-838.6647799,606.1040666,232.5607133,,,,,,,29.61501865,11.63295038,28.94522003,26.02846085,26.49636684,16.72964838,14.95870086,31.37172847,24.47096176,23.30402285,24.33181455,25.78772307,3.679103533,20.69299622,21.89774302,23.31322718,19.98557319,19.7474529,30.75906973,22.37838534,29.31771029,23.05025456,,,,,,,,,,,,,,,,,,,,,,,,,15.44,17.16,17.2,15.2,14.17,15.95,15.95,13.73,165.8,175.5,183,163,2.321,2.22,2.435,2.15,299.1,301.9,305.5,290.8,9.64,11.17,11.33,9.15,369527
31/03/1998,1998,1,1,3,77223135.88,27197101.06,1825859.17,1034870,77048.71,6.713433046,8.035983094,10.13294171,5.272212563,0.3996942,,,48.84,19.24,,,,,,442.0148643,90.35494319,35.11138782,,,,7380.506,48804.17168,8878.917926,42805.11493,52139.96061,,,33.67,19.24,2.6,7.87,122.84,,,,,,,,,,,42.96026112,21.41247081,45.83747374,44.57528007,,,,,92.46,111.69,93.74,111.31,98.48,99.97,,-1711.951825,3627.216587,5339.168412,1014.207566,50.87937465,614.3627386,2.726537777,-2.388583166,123.9715024,18.38397264,-16.73555132,32.42543001,240.1126669,191.5245974,24.34216585,665.2421132,1343.85,1365.66,1358.03,10230.57411,10997.67667,1915.8,-767.102561,456.7427797,310.3597813,393.4,1148.908246,2089.861866,185.8098069,-940.9536196,588.2723575,352.6812621,,,,,,,29.61501865,11.63295038,28.94522003,26.02846085,26.49636684,16.72964838,14.95870086,31.37172847,24.47096176,23.30402285,24.33181455,25.78772307,3.679103533,20.69299622,21.89774302,23.31322718,19.98557319,19.7474529,30.75906973,22.37838534,29.31771029,23.05025456,,,,,,,,,,,,,,,,,,,,,,,,,15.61,15.5,17.5,12.8,14.26,14.3,15.82,11.9,146.25,166,166,139.25,2.522,2.335,2.53,2.105,300.5,295.5,303.5,292.8,10.19,9.9,10.2,9.16,326843
