Cierre,Semestre,Inflacion_Porc,Trimestre,Mes_del_Semestre,Morosidad_Porc,Var_mora_Porc,IPVU_Nom,IPVU_Real,TIB_Porc,BaseMonetaria_MMMCop,DepositosDelPublico_MMMCop,M1_MMMCop,M2_MMMCop,M3_MMMCop,IPC,InflaciónAnual_Porc,InflaciónMensualPorc,InflaciónAñoCorridoPorc,IndProdManufacturera,IPP_OfInt_Agricultura,IPP_OfInt_Minas,IPP_OfInt_Manufactura,IPP_OfertaInterna,ITCR_IPP_NoTrad,ITCR_IPC_NoTrad,ITCR_IPP_ComTotal,ITCR_IPC_ComTol,ITCR_Otros,ITCR_FMI,CuentaCorriente_MMUsd,Exportaciones_MMUsd,ImportacionesMMUsd,CuentaFinancieraMMUsd,IED_PetroleoMMUsd,IED_OtrosMMUsd,IED_AgroMMUsd,IED_MinasMMUsd,IED_ManufacturaMMUsd,IED_ElectricidadMMUsd,IED_ConstruccionMMUsd,IED_ComercioMMUsd,IED_TransporteMMUsd,IED_ServFinancierosMMUsd,IED_TelcosMMUsd,IED_TotalMMUsd,Min_TRM,Max_TRM,Ult_TRM,BFGCIngresosMMMCop,BFGCGastosMMMCop,BFGCInteresesMMMCop,BFGCNetoParcialMMMCop,BFGCFinanciamientoIntMMMCop,BFGCFinanciamientoExtMMMCop,PIBtrim_AgriculturaPorc,PIBtrim_MinasPorc,PIBtrim_ManufacturaPorc,PIBtrim_ComercioPorc,PIBtrim_ConstruccionPorc,PIBtrim_ServiciosPublicosPorc,PIBtrim_ServiciosFinancierosPorc,PIBtrim_OtrosPorc,PIBtrim_Subtotal_valAgregadoPorc,PIBtrim_NetoImpuestosPorc,PIBtrim_TotalPorc,PIBanual_AgriculturaPorc,PIBanual_MinasPorc,PIBanual_ManufacturaPorc,PIBanual_ComercioPorc,PIBanual_ConstruccionPorc,PIBanual_ServiciosPublicosPorc,PIBanual_ServiciosFinancierosPorc,PIBanual_OtrosPorc,PIBanual_Subtotal_valAgregadoPorc,PIBanual_NetoImpuestosPorc,PIBanual_TotalPorc,PetroleoWTIUltUsd,PetroleoWTIApertUsd,PetroleoWTIMaxUsd,PetroleoWTIMinUsd,PetroleoBrentUltUsd,PetroleoBrentApertUsd,PetroleoBrentMaxUsd,PetroleoBrentMinUsd,CafeBolsaUltUsd,CafeBolsaApertUsd,CafeBolsaMaxUsd,CafeBolsaMinUsd,GasUltUsd,GasApertUsd,GasMaxUsd,GasMinUsd,OroUltUsd,OroApertUsd,OroMaxUsd,OroMinUsd,AzucarUltUsd,AzucarApertUsd,AzucarMaxUsd,AzucarMinUsd,CafePrecioInternoCop
2009-08-31,2,3.13,3,2,3.470850691,5.355249985,972.8582656,91.69942515,4.28454899,33781.2249,167658.172,42810.84717,171207.7006,189048.2667,71.35,3.13,0.04,2.23,135.0051225,81.38,87.15,90.75,88.81,106.24,108.09,105.86,108.07,101.45,105.78,-1296.268819,11658.7822,12955.05102,-1545.380575,631.5374116,1327.552616,1.744736935,728.1135393,315.8745772,61.62868053,63.49189818,132.6728337,51.4008294,-68.94351063,41.56903171,1959.090028,1987.84,2050.45,2035.0,8724.581928,7977.890295,1021.789197,746.6916332,-1188.002822,441.3111883,3.735215592,-15.02638187,1.260554312,3.619476885,8.37447422,2.502435441,8.870083206,11.70364829,3.983431387,1.255676832,3.720047614,5.881520443,-1.354786508,1.589484263,5.309582022,14.80988023,3.925186979,10.03784877,10.74029234,6.471183778,1.515176966,6.01551359,69.96,69.3,75.0,65.23,69.65,71.98,76.0,68.85,120.9,128.15,138.6,118.6,2.977,3.632,4.162,2.692,951.7,952.6,971.1,931.5,24.39,18.71,24.48,18.71,672516.129
2009-09-30,2,3.21,3,3,3.3241608,-4.226338264,972.8582656,91.69942515,3.97857118,32808.21452,167647.8136,43408.39519,169136.1014,188367.9849,71.28,3.21,-0.11,2.12,144.641625,79.51,86.8,90.27,88.07,106.59,107.63,105.9,107.43,100.11,104.53,-1296.268819,11658.7822,12955.05102,-1545.380575,631.5374116,1327.552616,1.744736935,728.1135393,315.8745772,61.62868053,63.49189818,132.6728337,51.4008294,-68.94351063,41.56903171,1959.090028,1911.66,2068.96,1922.0,6460.300014,7757.665746,1584.808704,-1297.365731,1298.536745,-1.171013709,3.735215592,-15.02638187,1.260554312,3.619476885,8.37447422,2.502435441,8.870083206,11.70364829,3.983431387,1.255676832,3.720047614,5.881520443,-1.354786508,1.589484263,5.309582022,14.80988023,3.925186979,10.03784877,10.74029234,6.471183778,1.515176966,6.01551359,70.61,69.85,73.16,65.05,69.07,69.65,72.2,64.08,127.8,120.7,138.3,119.2,4.841,2.984,4.975,2.409,1008.0,954.2,1019.8,948.7,24.12,24.44,24.85,20.5,613787.5
2009-10-31,2,2.72,4,4,3.352095841,0.840363711,980.1849335,92.57599898,3.95906321,32746.31707,165891.2122,43135.46405,169117.6037,187352.9895,71.19,2.72,-0.13,1.98,142.375375,78.62,88.79,89.49,87.44,103.9,104.41,103.27,104.19,97.96,101.38,-1443.640784,12662.81347,14106.45425,-1505.368572,390.5990284,605.4687748,9.354725976,872.4779293,287.4727313,-1124.019922,88.82067443,233.8584893,-52.98401425,275.0627183,15.42544209,996.0678031,1825.68,2006.18,1993.8,4030.121513,7738.066181,1486.178452,-3707.944669,1149.998235,2557.946434,2.375896493,10.46433664,0.753377985,4.537170054,13.83480923,4.207764164,6.436003569,11.37022804,6.676638211,-4.235369217,5.762034929,5.287269761,-3.725921138,1.186121424,4.876024148,14.75403353,2.805913809,8.618399203,11.24121286,5.930175071,-1.485125858,5.250192003,77.0,70.4,82.0,68.05,75.2,68.92,80.26,65.9,135.5,127.5,145.4,125.9,5.045,4.825,5.318,4.23,1039.7,1007.4,1070.2,986.8,22.16,23.9,24.0,20.55,565701.6129
2009-11-30,2,2.37,4,5,3.476404744,3.708393456,980.1849335,92.57599898,3.41498474,33466.47526,169209.2174,43565.51185,171800.5388,190249.1818,71.14,2.37,-0.07,1.92,142.4032643,78.44,93.57,89.43,87.61,108.04,108.74,107.53,108.52,102.16,106.41,-1443.640784,12662.81347,14106.45425,-1505.368572,390.5990284,605.4687748,9.354725976,872.4779293,287.4727313,-1124.019922,88.82067443,233.8584893,-52.98401425,275.0627183,15.42544209,996.0678031,1953.45,2008.72,1997.47,5474.49061,8920.735755,1625.617458,-3446.245145,3190.419146,255.8259999,2.375896493,10.46433664,0.753377985,4.537170054,13.83480923,4.207764164,6.436003569,11.37022804,6.676638211,-4.235369217,5.762034929,5.287269761,-3.725921138,1.186121424,4.876024148,14.75403353,2.805913809,8.618399203,11.24121286,5.930175071,-1.485125858,5.250192003,77.28,77.02,81.06,72.39,78.47,75.24,80.14,73.7,141.75,135.0,144.0,130.0,4.848,5.034,5.29,4.157,1181.1,1043.5,1195.0,1043.5,22.07,22.97,23.5,21.38,591575.0
2009-12-31,2,2.0,4,6,3.088180807,-11.16739752,980.1849335,92.57599898,3.05381379,34599.69593,173713.8807,46062.57882,174701.0585,195321.4047,71.2,2.0,0.08,2.0,139.6855572,79.66,96.63,89.98,88.43,108.27,109.88,107.97,109.73,104.28,108.74,-1443.640784,12662.81347,14106.45425,-1505.368572,390.5990284,605.4687748,9.354725976,872.4779293,287.4727313,-1124.019922,88.82067443,233.8584893,-52.98401425,275.0627183,15.42544209,996.0678031,1989.94,2054.1,2044.23,6688.198906,12737.4811,153.2979891,-6049.282194,4356.717659,1692.564536,2.375896493,10.46433664,0.753377985,4.537170054,13.83480923,4.207764164,6.436003569,11.37022804,6.676638211,-4.235369217,5.762034929,5.287269761,-3.725921138,1.186121424,4.876024148,14.75403353,2.805913809,8.618399203,11.24121286,5.930175071,-1.485125858,5.250192003,79.36,77.35,80.0,68.59,77.93,78.42,79.91,71.02,135.95,142.5,149.2,135.8,5.572,4.82,6.035,4.432,1095.2,1181.0,1226.4,1075.0,26.95,22.39,27.49,20.0,673116.9355
2010-01-31,1,2.1,1,1,3.343416101,8.264907725,1007.475418,93.84383499,3.36946055,39544.74865,171692.9295,52756.33024,177815.9646,197481.9028,71.69,2.1,0.69,0.69,122.3828149,83.79,97.28,90.36,89.52,105.26,105.56,105.27,105.7,102.25,104.7,-1260.820266,12503.68152,13764.50179,-1019.317558,348.5961315,856.9541774,2.876452251,593.7587788,120.5597069,27.90825519,63.39980979,10.71045576,57.32482185,-31.25148162,11.66737853,1205.550309,1957.82,2044.23,1982.29,8131.389643,5963.37088,495.589716,2168.018762,-2092.913122,-75.10564071,-1.490318607,36.03646418,1.208222675,6.406758843,6.670129412,10.91205899,6.396024669,11.38142286,8.435143987,8.852010846,8.476980301,3.44393935,5.113190239,0.887298267,5.089474129,12.91485702,4.419774727,7.792832369,11.53725696,6.509329897,0.952194742,6.006326209,72.89,79.63,83.95,72.43,71.46,78.49,82.45,71.02,131.7,136.0,146.95,131.6,5.131,5.705,6.108,5.06,1083.0,1097.1,1161.2,1073.2,29.9,27.0,30.33,26.7,716729.8387
2010-02-28,1,2.09,1,2,3.402259879,1.759989677,1007.475418,93.84383499,3.36409807,37705.54597,175046.798,48348.00343,176676.6245,198440.762,72.28,2.09,0.83,1.52,136.0471536,86.41,94.16,90.95,90.29,100.96,101.61,101.17,101.95,100.11,102.0,-1260.820266,12503.68152,13764.50179,-1019.317558,348.5961315,856.9541774,2.876452251,593.7587788,120.5597069,27.90825519,63.39980979,10.71045576,57.32482185,-31.25148162,11.66737853,1205.550309,1914.87,2003.76,1932.32,5699.006779,6164.273768,1598.04151,-465.2669891,1374.520217,-909.2532276,-1.490318607,36.03646418,1.208222675,6.406758843,6.670129412,10.91205899,6.396024669,11.38142286,8.435143987,8.852010846,8.476980301,3.44393935,5.113190239,0.887298267,5.089474129,12.91485702,4.419774727,7.792832369,11.53725696,6.509329897,0.952194742,6.006326209,79.66,72.84,80.51,69.5,77.59,71.35,78.94,67.87,129.05,132.0,135.95,126.6,4.813,5.247,5.68,4.739,1118.3,1081.0,1127.4,1045.2,24.13,29.9,30.4,23.67,678531.25
2010-03-31,1,1.84,1,3,3.456823124,1.603735369,1007.475418,93.84383499,3.43555189,36802.71595,175784.7168,47681.38358,178034.3899,198416.5263,72.46,1.84,0.25,1.78,145.992689,87.84,97.26,91.07,90.81,99.18,100.0,99.33,100.19,100.45,100.43,-1260.820266,12503.68152,13764.50179,-1019.317558,348.5961315,856.9541774,2.876452251,593.7587788,120.5597069,27.90825519,63.39980979,10.71045576,57.32482185,-31.25148162,11.66737853,1205.550309,1888.05,1934.21,1928.59,5690.530299,6662.681367,706.2635181,-972.1510685,914.6458502,57.50521828,-1.490318607,36.03646418,1.208222675,6.406758843,6.670129412,10.91205899,6.396024669,11.38142286,8.435143987,8.852010846,8.476980301,3.44393935,5.113190239,0.887298267,5.089474129,12.91485702,4.419774727,7.792832369,11.53725696,6.509329897,0.952194742,6.006326209,83.76,79.84,83.85,78.06,82.7,77.69,82.82,76.21,136.15,129.65,139.05,126.55,3.869,4.772,4.869,3.82,1113.3,1119.3,1145.0,1085.5,16.59,23.6,24.0,16.17,688281.4516
2010-04-30,1,1.98,2,4,3.518537268,1.785284959,1026.126524,94.62992886,3.50757126,36221.67316,174369.0468,47745.66452,177066.3669,197694.0744,72.79,1.98,0.46,2.24,138.2428804,87.47,96.91,91.75,91.24,101.34,101.95,101.4,101.98,102.59,102.19,-1405.754743,13436.285,14842.03975,-1425.680455,745.19385,1199.702766,17.16066599,307.3692978,288.7775465,-135.806742,59.84689648,77.87374561,96.71866158,453.3923838,34.3703101,1944.896616,1911.07,1973.05,1969.75,7468.2175,7156.448964,1036.75026,311.7685356,-2967.095829,2655.327293,1.272254785,32.61288208,4.700164491,5.70190051,-5.099900813,11.33517512,8.555604012,10.21469535,8.292523089,14.64074736,8.76206064,1.531990416,13.45707444,1.953412174,5.048184034,5.631031871,7.164227959,7.550810429,11.15793282,6.820917619,4.699875728,6.633075713,86.15,83.36,87.09,80.53,87.44,82.44,87.75,82.22,135.2,136.55,139.85,128.6,3.92,3.874,4.386,3.81,1180.1,1112.9,1181.3,1111.3,15.05,16.6,17.79,14.55,660179.1667
2010-05-31,1,2.07,2,5,3.315179879,-5.779600255,1026.126524,94.62992886,3.02044893,34784.25987,175276.0641,48071.50976,176653.7607,198045.5915,72.87,2.07,0.1,2.35,141.5129549,86.97,98.73,92.34,91.69,101.21,102.35,101.51,102.54,102.98,102.68,-1405.754743,13436.285,14842.03975,-1425.680455,745.19385,1199.702766,17.16066599,307.3692978,288.7775465,-135.806742,59.84689648,77.87374561,96.71866158,453.3923838,34.3703101,1944.896616,1950.44,2029.54,1971.55,6504.247256,8297.441241,2290.865995,-1793.193985,2215.272291,-422.0783061,1.272254785,32.61288208,4.700164491,5.70190051,-5.099900813,11.33517512,8.555604012,10.21469535,8.292523089,14.64074736,8.76206064,1.531990416,13.45707444,1.953412174,5.048184034,5.631031871,7.164227959,7.550810429,11.15793282,6.820917619,4.699875728,6.633075713,73.97,86.2,87.15,64.24,74.65,87.44,89.58,68.15,134.25,136.2,138.4,130.25,4.341,3.935,4.494,3.855,1212.2,1178.6,1246.5,1159.2,14.19,15.15,15.75,13.0,676951.6129
2010-06-30,1,2.25,2,6,3.015464264,-9.040704433,1026.126524,94.62992886,3.02511285,35610.14451,176005.9243,47510.29454,176203.8661,198704.1536,72.95,2.25,0.11,2.47,138.4822725,87.27,96.95,92.3,91.61,98.09,98.95,98.2,99.09,99.79,99.0,-1405.754743,13436.285,14842.03975,-1425.680455,745.19385,1199.702766,17.16066599,307.3692978,288.7775465,-135.806742,59.84689648,77.87374561,96.71866158,453.3923838,34.3703101,1944.896616,1886.05,1971.55,1916.46,5639.188978,9239.807029,1096.499425,-3600.618051,3549.868767,50.74928393,1.272254785,32.61288208,4.700164491,5.70190051,-5.099900813,11.33517512,8.555604012,10.21469535,8.292523089,14.64074736,8.76206064,1.531990416,13.45707444,1.953412174,5.048184034,5.631031871,7.164227959,7.550810429,11.15793282,6.820917619,4.699875728,6.633075713,75.63,73.97,79.38,69.51,75.01,74.82,79.86,70.5,164.2,134.0,175.0,132.55,4.616,4.35,5.196,4.217,1245.5,1217.0,1264.8,1196.9,18.03,14.19,18.4,13.82,750262.5
2010-07-31,2,2.24,3,1,3.089034529,2.439765762,1027.703564,94.66523062,3.03103183,38254.99241,177603.9101,50316.53663,181250.5118,202394.0325,72.92,2.24,-0.04,2.42,143.1000048,87.24,95.15,91.69,91.06,97.45,97.69,97.48,97.75,98.24,97.66,-3210.348974,13467.74515,16678.09412,-3587.74697,980.7827001,1367.826983,23.77158613,591.8849159,185.4723619,65.58793967,88.10043627,97.76076036,25.07109592,264.3515246,25.82636263,2348.609683,1841.35,1913.15,1842.79,6078.180637,8228.587516,2478.967451,-2150.40688,1582.573551,567.8333281,1.041830921,18.01759494,1.216521593,6.584173921,-1.426877877,8.129133902,8.818408257,9.312879479,6.665470271,13.17720264,7.279284485,0.818830848,23.58041701,1.939806169,5.783625213,3.018112717,8.57643558,7.565049128,10.56803274,7.484371604,8.001445595,7.529894823,78.95,75.37,79.69,71.09,78.18,74.65,78.31,70.77,176.3,164.3,178.75,155.0,4.923,4.636,4.937,4.288,1181.7,1241.7,1242.4,1158.7,19.57,15.95,19.67,15.64,810629.0323
2010-08-31,2,2.31,3,2,2.975951937,-3.660774616,1027.703564,94.66523062,3.05437513,36935.54719,178672.0036,49401.6131,180669.8842,202651.3973,73.0,2.31,0.11,2.54,142.1545809,86.7,93.17,91.33,90.57,95.73,95.22,95.73,95.23,95.87,95.21,-3210.348974,13467.74515,16678.09412,-3587.74697,980.7827001,1367.826983,23.77158613,591.8849159,185.4723619,65.58793967,88.10043627,97.76076036,25.07109592,264.3515246,25.82636263,2348.609683,1806.93,1842.79,1823.74,6580.946168,6446.328962,979.7945677,134.6172056,-147.9643361,13.34713042,1.041830921,18.01759494,1.216521593,6.584173921,-1.426877877,8.129133902,8.818408257,9.312879479,6.665470271,13.17720264,7.279284485,0.818830848,23.58041701,1.939806169,5.783625213,3.018112717,8.57643558,7.565049128,10.56803274,7.484371604,8.001445595,7.529894823,71.92,78.95,82.97,70.76,74.64,78.11,82.86,71.75,176.8,175.6,186.75,163.5,3.816,4.988,5.007,3.62,1248.3,1181.8,1249.4,1174.7,19.75,19.6,20.37,17.51,834798.3871
2010-09-30,2,2.28,3,3,2.597277803,-12.72447075,1027.703564,94.66523062,3.02871889,37189.72853,179617.5045,50387.09351,181739.1192,203158.3558,72.9,2.28,-0.14,2.4,150.5984434,84.99,93.26,91.09,90.07,96.51,95.48,96.4,95.39,96.22,95.18,-3210.348974,13467.74515,16678.09412,-3587.74697,980.7827001,1367.826983,23.77158613,591.8849159,185.4723619,65.58793967,88.10043627,97.76076036,25.07109592,264.3515246,25.82636263,2348.609683,1788.05,1826.31,1799.89,7009.612705,6665.98335,1378.375687,343.629355,-329.1801121,-14.44924294,1.041830921,18.01759494,1.216521593,6.584173921,-1.426877877,8.129133902,8.818408257,9.312879479,6.665470271,13.17720264,7.279284485,0.818830848,23.58041701,1.939806169,5.783625213,3.018112717,8.57643558,7.565049128,10.56803274,7.484371604,8.001445595,7.529894823,79.97,71.7,80.18,71.67,82.31,74.46,82.4,74.42,183.05,181.4,194.85,178.25,3.872,3.79,4.144,3.697,1307.8,1252.3,1315.2,1239.0,25.3,19.83,27.17,19.77,801608.3333
2010-10-31,2,2.33,4,4,2.57209645,-0.969528688,1071.198668,98.46610106,3.01724557,36599.08857,180146.5711,50453.71716,183221.3545,204310.1691,72.84,2.33,-0.09,2.31,147.4988436,82.63,94.94,91.14,89.76,99.2,97.73,98.97,97.48,97.49,97.76,-2706.087665,14913.78146,17619.86912,-3299.062067,1005.201892,-74.26888768,14.3310142,345.518921,-385.0176987,84.81918968,90.50040089,34.93048298,-535.1780987,229.6944373,46.13246373,930.9330048,1786.2,1846.41,1831.64,4542.164589,7042.506442,1259.974672,-2500.341853,1669.689048,830.6528048,9.307720011,21.94158658,2.909940594,6.802590395,10.98850678,5.91746856,8.83386159,9.924812222,8.935584633,14.14935848,9.33127514,2.554091912,26.51071601,2.50360838,6.388577655,2.608635721,8.983538339,8.165418132,10.16115738,8.089016254,12.53397134,8.470534757,81.43,79.84,84.43,79.25,83.15,82.21,86.02,80.75,203.45,183.65,204.6,171.6,4.038,3.861,4.075,3.212,1357.1,1309.0,1383.9,1309.0,29.12,23.73,29.8,22.49,751221.7742
